date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:24:20	55697/55697	---M--	200	added ('OK')	image/jpeg	etag:%22d991-663736c0-e1dc3722584d28a3;;;%22	https://html.rrdevs.net/xlab/assets/imgs/latest-service/latest-service-img-2.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/latest-service/latest-service-img-2.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:21	68079/68079	---M--	200	added ('OK')	image/jpeg	etag:%22109ef-663736bf-9b09057da0712de3;;;%22	https://html.rrdevs.net/xlab/assets/imgs/latest-service/latest-service-img-3.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/latest-service/latest-service-img-3.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:21	85502/85502	---M--	200	added ('OK')	image/jpeg	etag:%2214dfe-663736c0-cc8da019382ff7dc;;;%22	https://html.rrdevs.net/xlab/assets/imgs/latest-service/latest-service-img-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/latest-service/latest-service-img-1.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:21	14961/14961	---M--	200	added ('OK')	image/jpeg	etag:%223a71-663736b2-fbc846430f8253af;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-2/feedback-item-2-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-2/feedback-item-2-1.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:21	16825/16825	---M--	200	added ('OK')	image/jpeg	etag:%2241b9-663736b3-f59937058acead2;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-2/feedback-item-2-2.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-2/feedback-item-2-2.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:21	1647/1647	---M--	200	added ('OK')	image/png	etag:%2266f-663736b3-84bdb8edecd27586;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-2/work-progress-2__item-1.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-2/work-progress-2__item-1.png	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:22	2296/2296	---M--	200	added ('OK')	image/png	etag:%228f8-663736b3-a85dd14e208e1c4f;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-2/work-progress-2__item-2.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-2/work-progress-2__item-2.png	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:22	1905/1905	---M--	200	added ('OK')	image/png	etag:%22771-663736b3-b37367e74a25654e;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-2/work-progress-2__item-3.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-2/work-progress-2__item-3.png	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:22	1424/1424	---M--	200	added ('OK')	image/png	etag:%22590-663736b2-f36471ff485021f7;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-2/work-progress-2__item-4.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-2/work-progress-2__item-4.png	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:23	4652/4652	---M-Z	200	added ('OK')	image/svg+xml	etag:%22122c-663736d2-c514956f896f7b68;gz%22	https://html.rrdevs.net/xlab/assets/imgs/service/heading-email-icon.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/service/heading-email-icon.svg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:24	48969/48969	---M--	200	added ('OK')	image/jpeg	etag:%22bf49-663736d6-e17ccad2f8795703;;;%22	https://html.rrdevs.net/xlab/assets/imgs/latest-blog/latest-blog-h-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/latest-blog/latest-blog-h-1.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:25	44116/44116	---M--	200	added ('OK')	image/jpeg	etag:%22ac54-663736d5-545c46d84e3a0c50;;;%22	https://html.rrdevs.net/xlab/assets/imgs/latest-blog/latest-blog-h-2.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/latest-blog/latest-blog-h-2.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:25	19184/19184	---M-Z	200	added ('OK')	image/svg+xml	etag:%224af0-663736b7-95e6e7ad9c370771;gz%22	https://html.rrdevs.net/xlab/assets/imgs/footer/footer-bg-3.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/footer/footer-bg-3.svg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:25	41149/41149	---M--	200	added ('OK')	image/jpeg	etag:%22a0bd-663736d6-b4630ccb356c2352;;;%22	https://html.rrdevs.net/xlab/assets/imgs/latest-blog/latest-blog-h-3.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/latest-blog/latest-blog-h-3.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:26	5708/5708	---M-Z	200	added ('OK')	image/svg+xml	etag:%22164c-663736c7-b4413d04b6b2e49a;gz%22	https://html.rrdevs.net/xlab/assets/imgs/logo/home-4-logo.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/logo/home-4-logo.svg	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:26	19260/19260	---M-Z	200	added ('OK')	image/svg+xml	etag:%224b3c-663736d6-db5b98650ff98ff6;gz%22	https://html.rrdevs.net/xlab/assets/imgs/banner-4/banner-4-top-shap.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-4/banner-4-top-shap.svg	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:28	119699/119699	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d393-663736d7-db0c108fddcb41f;gz%22	https://html.rrdevs.net/xlab/assets/imgs/banner-4/banner-4-bottom-shap.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-4/banner-4-bottom-shap.svg	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:28	1004879/1004879	---M--	200	added ('OK')	image/jpeg	etag:%22f554f-663736b2-91081dc4856870b2;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-2/contact.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-2/contact.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:28	142358/142358	---M--	200	added ('OK')	image/png	etag:%2222c16-663736d6-f1c5a834e378d830;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner-4/banner-4-circle.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-4/banner-4-circle.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:31	163792/163792	---M--	200	added ('OK')	image/png	etag:%2227fd0-663736bf-24d02998e2705709;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/latest-service-1.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/latest-service-1.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:31	187391/187391	---M--	200	added ('OK')	image/png	etag:%222dbff-663736be-1ad35ccb735531e5;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/latest-service-2.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/latest-service-2.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:31	2703/2703	---M--	200	added ('OK')	image/png	etag:%22a8f-663736b8-cdf8fd3e96dca152;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/client-1.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/client-1.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:31	3186/3186	---M--	200	added ('OK')	image/png	etag:%22c72-663736b8-2d0fe77df3711e84;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/client-2.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/client-2.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:32	3468/3468	---M--	200	added ('OK')	image/png	etag:%22d8c-663736b7-df4bec1f8a1ab4af;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/client-3.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/client-3.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:32	3123/3123	---M--	200	added ('OK')	image/png	etag:%22c33-663736b7-17546fe055e5696c;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/client-4.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/client-4.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:32	164813/164813	---M--	200	added ('OK')	image/png	etag:%22283cd-663736be-12cad55dcb2884f6;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/latest-service-3.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/latest-service-3.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:33	3357/3357	---M--	200	added ('OK')	image/png	etag:%22d1d-663736b7-d92426db6130c767;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/client-5.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/client-5.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:33	388631/388631	---M--	200	added ('OK')	image/png	etag:%225ee17-663736d6-d6f15dde11f4e00c;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner-4/banner-4-item-1.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-4/banner-4-item-1.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:33	14090/14090	---M--	200	added ('OK')	image/jpeg	etag:%22370a-663736ba-b8299eae56ea25bb;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/about-us-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/about-us-1.jpg	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:34	15237/15237	---M--	200	added ('OK')	image/jpeg	etag:%223b85-663736b9-dc522adcc5c509ed;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/about-us-2.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/about-us-2.jpg	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:34	6662/6662	---M--	200	added ('OK')	image/png	etag:%221a06-663736be-6c5d000ae1e33389;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/about-us-author.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/about-us-author.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:34	2506/2506	---M--	200	added ('OK')	image/png	etag:%229ca-663736bc-c9502dc62b695e31;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/insurance-1.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/insurance-1.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:35	2728/2728	---M--	200	added ('OK')	image/png	etag:%22aa8-663736bd-4a9f8ec55de6127a;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/insurance-2.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/insurance-2.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:36	35998/35998	---M--	200	added ('OK')	image/jpeg	etag:%228c9e-663736be-cdaee6a2d032e767;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/home-4-latest-gallery-2.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/home-4-latest-gallery-2.jpg	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:38	40101/40101	---M--	200	added ('OK')	image/jpeg	etag:%229ca5-663736bd-9f91d59267d4db28;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/home-4-latest-gallery-3.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/home-4-latest-gallery-3.jpg	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:39	1949/1949	---M--	200	added ('OK')	image/png	etag:%2279d-663736bc-cada493943732b6;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/team-1.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/team-1.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:39	1866/1866	---M--	200	added ('OK')	image/png	etag:%2274a-663736bd-ece9ce9b8753babb;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/team-3.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/team-3.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:40	2016/2016	---M--	200	added ('OK')	image/png	etag:%227e0-663736bf-9dcb210725edd6;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/team-4.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/team-4.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:40	523011/523011	---M--	200	added ('OK')	image/png	etag:%227fb03-663736bb-3ad2c06be33f1037;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/about-us-insurance.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/about-us-insurance.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:42	368157/368157	---M--	200	added ('OK')	image/png	etag:%2259e1d-663736ba-81d181080a57e87;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/our-plans.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/our-plans.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:42	238120/238120	---M--	200	added ('OK')	image/jpeg	etag:%223a228-663736bd-c751844ea1645948;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/home-4-latest-gallery-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/home-4-latest-gallery-1.jpg	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:44	105800/105800	---M--	200	added ('OK')	image/png	etag:%2219d48-663736bb-b3628e59ed988de6;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/blog-1.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/blog-1.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:46	158554/158554	---M--	200	added ('OK')	image/png	etag:%2226b5a-663736bc-bac6679a5b9895c1;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/blog-2.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/blog-2.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:46	2034/2034	---M-Z	200	added ('OK')	image/svg+xml	etag:%227f2-663736b8-274614c897c9260b;gz%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/newsletter-shap-left.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/newsletter-shap-left.svg	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:46	2578/2578	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a12-663736bc-6b0ae68bede2f84;gz%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/newsletter-shap-right.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/newsletter-shap-right.svg	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:47	5718/5718	---M-Z	200	added ('OK')	image/svg+xml	etag:%221656-663736c7-ecb74a64d3b14e03;gz%22	https://html.rrdevs.net/xlab/assets/imgs/logo/footer-logo-4.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/logo/footer-logo-4.svg	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:47	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-663736b0-83d8e99c8e16e384;gz%22	https://html.rrdevs.net/xlab/assets/css/plugins/slick.css	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/css/plugins/slick.css	(from https://html.rrdevs.net/xlab/index-4-one-page.html)
21:24:47	153681/153681	---M--	200	added ('OK')	image/png	etag:%2225851-663736bc-72b8d4e2e5fc9076;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-4/blog-3.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-4/blog-3.png	(from https://html.rrdevs.net/xlab/index-4.html)
21:24:47	42863/42863	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76f-663736db-b6425b9650602581;gz%22	https://html.rrdevs.net/xlab/assets/js/plugins/slick.min.js	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/js/plugins/slick.min.js	(from https://html.rrdevs.net/xlab/index-4-one-page.html)
21:24:48	5720/5720	---M-Z	200	added ('OK')	image/svg+xml	etag:%221658-663736c7-c4ff8071040b1772;gz%22	https://html.rrdevs.net/xlab/assets/imgs/logo/logo-5.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/logo/logo-5.svg	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:49	421/421	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a5-663736cc-b9b76256ae86624f;gz%22	https://html.rrdevs.net/xlab/assets/imgs/icons/arrow-right-circle-2.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/icons/arrow-right-circle-2.svg	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:49	99741/99741	---M--	200	added ('OK')	image/jpeg	etag:%221859d-663736d3-cc78459b0b6423f5;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner-5/banner-5.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-5/banner-5.jpg	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:49	54351/54351	---M--	200	added ('OK')	image/png	etag:%22d44f-663736b6-95dcecdbd4e16019;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/about-us-5.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/about-us-5.png	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:49	427/427	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ab-663736cb-6865512bacc59e5e;gz%22	https://html.rrdevs.net/xlab/assets/imgs/icons/arrow-left-circle-2.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/icons/arrow-left-circle-2.svg	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:49	8760/8760	---M--	200	added ('OK')	image/png	etag:%222238-663736b5-eb601ec16fe9ad3e;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/feature-1.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/feature-1.png	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:50	12788/12788	---M--	200	added ('OK')	image/png	etag:%2231f4-663736b5-495f0798b76f2992;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/feature-2.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/feature-2.png	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:50	11919/11919	---M--	200	added ('OK')	image/png	etag:%222e8f-663736b5-781ff8cef2f88109;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/feature-3.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/feature-3.png	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:50	12335/12335	---M--	200	added ('OK')	image/jpeg	etag:%22302f-663736b4-63963b340f6ec153;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/latest-work-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/latest-work-1.jpg	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:51	14569/14569	---M--	200	added ('OK')	image/jpeg	etag:%2238e9-663736b4-2e017c40cfaa8650;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/latest-work-2.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/latest-work-2.jpg	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:51	10702/10702	---M--	200	added ('OK')	image/jpeg	etag:%2229ce-663736b4-bb3ad24ec754d0a5;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/latest-work-3.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/latest-work-3.jpg	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:51	8859/8859	---M--	200	added ('OK')	image/jpeg	etag:%22229b-663736b4-97f9b758b7403291;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/latest-work-4.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/latest-work-4.jpg	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:52	11812/11812	---M--	200	added ('OK')	image/png	etag:%222e24-663736b4-a64205377cfdf69e;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/clients-testomonial-author.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/clients-testomonial-author.png	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:52	419/419	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a3-663736cc-37c5f7654a7ce6e3;gz%22	https://html.rrdevs.net/xlab/assets/imgs/icons/arrow-right-white.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/icons/arrow-right-white.svg	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:52	27104/27104	---M--	200	added ('OK')	image/png	etag:%2269e0-663736b5-a341da250066a73c;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/contact.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/contact.png	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:53	8987/8987	---M--	200	added ('OK')	image/png	etag:%22231b-663736b6-e10aa09b48daa4ec;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/blog-news-1.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/blog-news-1.png	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:53	10327/10327	---M--	200	added ('OK')	image/png	etag:%222857-663736b6-7282cf133f71daed;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/blog-news-2.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/blog-news-2.png	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:53	16972/16972	---M--	200	added ('OK')	image/png	etag:%22424c-663736b6-49f626d49c27c1e;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/blog-news-3.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/blog-news-3.png	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:54	5718/5718	---M-Z	200	added ('OK')	image/svg+xml	etag:%221656-663736c7-4a47cdc0e8971e7e;gz%22	https://html.rrdevs.net/xlab/assets/imgs/logo/footer-logo-5.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/logo/footer-logo-5.svg	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:54	210056/210056	---M--	200	added ('OK')	image/png	etag:%2233488-663736b6-521fa74d50340115;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home-5/clients-testomonial.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home-5/clients-testomonial.png	(from https://html.rrdevs.net/xlab/index-5.html)
21:24:55	63833/63833	---M--	200	added ('OK')	image/jpeg	etag:%22f959-663736d3-fc2b508d628b5dfb;;;%22	https://html.rrdevs.net/xlab/assets/imgs/service/contact-us.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/service/contact-us.jpg	(from https://html.rrdevs.net/xlab/service.html)
21:24:55	3241/3241	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ca9-663736cb-854f14baf148c50;gz%22	https://html.rrdevs.net/xlab/assets/imgs/icons/ssd-card.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/icons/ssd-card.svg	(from https://html.rrdevs.net/xlab/service-details.html)
21:24:55	4954/4954	---M-Z	200	added ('OK')	image/svg+xml	etag:%22135a-663736cb-e5f3a2df7e6cd9a7;gz%22	https://html.rrdevs.net/xlab/assets/imgs/icons/smart-speaker.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/icons/smart-speaker.svg	(from https://html.rrdevs.net/xlab/service-details.html)
21:24:56	221193/221193	---M--	200	added ('OK')	image/jpeg	etag:%2236009-663736cf-2c8a8ff714373740;;;%22	https://html.rrdevs.net/xlab/assets/imgs/portfolio/page-header-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/portfolio/page-header-1.jpg	(from https://html.rrdevs.net/xlab/about-us.html)
21:24:56	104882/104882	---M-Z	200	added ('OK')	image/svg+xml	etag:%22199b2-663736b2-406d6d6bd356f238;gz%22	https://html.rrdevs.net/xlab/assets/imgs/sidebar/background-shpae.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/sidebar/background-shpae.svg	(from https://html.rrdevs.net/xlab/service-details.html)
21:24:56	59747/59747	---M--	200	added ('OK')	image/jpeg	etag:%22e963-663736ce-62832a0981f0af46;;;%22	https://html.rrdevs.net/xlab/assets/imgs/portfolio/portfolio-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/portfolio/portfolio-1.jpg	(from https://html.rrdevs.net/xlab/portfolio.html)
21:24:57	64460/64460	---M--	200	added ('OK')	image/jpeg	etag:%22fbcc-663736cf-8dfaaded5d655d07;;;%22	https://html.rrdevs.net/xlab/assets/imgs/portfolio/portfolio-2.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/portfolio/portfolio-2.jpg	(from https://html.rrdevs.net/xlab/portfolio.html)
21:24:57	50697/50697	---M--	200	added ('OK')	image/jpeg	etag:%22c609-663736ce-c8571c3bbce126bd;;;%22	https://html.rrdevs.net/xlab/assets/imgs/portfolio/portfolio-3.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/portfolio/portfolio-3.jpg	(from https://html.rrdevs.net/xlab/portfolio.html)
21:24:57	75882/75882	---M--	200	added ('OK')	image/jpeg	etag:%221286a-663736ce-2761687c6f722fae;;;%22	https://html.rrdevs.net/xlab/assets/imgs/portfolio/portfolio-4.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/portfolio/portfolio-4.jpg	(from https://html.rrdevs.net/xlab/portfolio.html)
